codeCommuneEtablissement,activitePrincipaleEtablissement,categorieEntreprise,codePostalEtablissement,libelleCommuneEtablissement
50002,01.11Z,,50180,AGNEAUX
50002,01.41Z,,50180,AGNEAUX
50002,01.42Z,,50180,AGNEAUX
50002,01.49Z,,50180,AGNEAUX
50002,01.49Z,PME,50180,AGNEAUX
50002,01.61Z,,50180,AGNEAUX
50002,02.40Z,,50180,AGNEAUX
50002,10.71B,PME,50180,AGNEAUX
50002,10.71C,,50180,AGNEAUX
50002,10.71C,PME,50180,AGNEAUX
50002,14.13Z,,50180,AGNEAUX
50002,17.29Z,,50180,AGNEAUX
50002,18.13Z,,50180,AGNEAUX
50002,18.13Z,PME,50180,AGNEAUX
50002,23.12Z,ETI,50180,AGNEAUX
50002,23.32Z,,50180,AGNEAUX
50002,24.54Z,PME,50180,AGNEAUX
50002,25.62B,PME,50180,AGNEAUX
50002,28.12Z,PME,50180,AGNEAUX
50002,28.25Z,ETI,50180,AGNEAUX
50002,28.25Z,PME,50180,AGNEAUX
50002,32.50A,,50180,AGNEAUX
50002,32.50A,PME,50180,AGNEAUX
50002,32.50B,PME,50180,AGNEAUX
50002,33.13Z,,50180,AGNEAUX
50002,33.20A,,50180,AGNEAUX
50002,33.20A,ETI,50180,AGNEAUX
50002,33.20B,ETI,50180,AGNEAUX
50002,33.20C,PME,50180,AGNEAUX
50002,35.12Z,GE,50180,AGNEAUX
50002,35.13Z,GE,50180,AGNEAUX
50002,35.23Z,GE,50180,AGNEAUX
50002,38.31Z,PME,50180,AGNEAUX
50002,38.32Z,PME,50180,AGNEAUX
50002,41.10A,,50180,AGNEAUX
50002,41.10A,PME,50180,AGNEAUX
50002,41.10C,PME,50180,AGNEAUX
50002,41.10D,PME,50180,AGNEAUX
50002,41.20A,PME,50180,AGNEAUX
50002,42.21Z,PME,50180,AGNEAUX
50002,42.22Z,ETI,50180,AGNEAUX
50002,43.12A,PME,50180,AGNEAUX
50002,43.21A,ETI,50180,AGNEAUX
50002,43.21A,PME,50180,AGNEAUX
50002,43.22B,GE,50180,AGNEAUX
50002,43.22B,PME,50180,AGNEAUX
50002,43.32A,,50180,AGNEAUX
50002,43.32A,PME,50180,AGNEAUX
50002,43.32B,PME,50180,AGNEAUX
50002,43.33Z,PME,50180,AGNEAUX
50002,43.34Z,PME,50180,AGNEAUX
50002,43.91B,PME,50180,AGNEAUX
50002,43.99A,,50180,AGNEAUX
50002,43.99A,PME,50180,AGNEAUX
50002,43.99C,,50180,AGNEAUX
50002,43.99C,PME,50180,AGNEAUX
50002,43.99D,PME,50180,AGNEAUX
50002,45.11Z,,50180,AGNEAUX
50002,45.11Z,PME,50180,AGNEAUX
50002,45.20A,ETI,50180,AGNEAUX
50002,45.20A,PME,50180,AGNEAUX
50002,45.31Z,ETI,50180,AGNEAUX
50002,45.40Z,PME,50180,AGNEAUX
50002,46.19B,,50180,AGNEAUX
50002,46.19B,PME,50180,AGNEAUX
50002,46.21Z,ETI,50180,AGNEAUX
50002,46.31Z,PME,50180,AGNEAUX
50002,46.43Z,PME,50180,AGNEAUX
50002,46.45Z,PME,50180,AGNEAUX
50002,46.51Z,PME,50180,AGNEAUX
50002,46.66Z,PME,50180,AGNEAUX
50002,46.73A,ETI,50180,AGNEAUX
50002,46.73A,PME,50180,AGNEAUX
50002,46.74A,GE,50180,AGNEAUX
50002,46.74B,GE,50180,AGNEAUX
50002,46.76Z,PME,50180,AGNEAUX
50002,46.90Z,ETI,50180,AGNEAUX
50002,46.90Z,PME,50180,AGNEAUX
50002,47.11D,GE,50180,AGNEAUX
50002,47.11D,PME,50180,AGNEAUX
50002,47.11F,ETI,50180,AGNEAUX
50002,47.19B,ETI,50180,AGNEAUX
50002,47.22Z,,50180,AGNEAUX
50002,47.22Z,PME,50180,AGNEAUX
50002,47.25Z,ETI,50180,AGNEAUX
50002,47.25Z,PME,50180,AGNEAUX
50002,47.29Z,,50180,AGNEAUX
50002,47.29Z,PME,50180,AGNEAUX
50002,47.30Z,PME,50180,AGNEAUX
50002,47.41Z,PME,50180,AGNEAUX
50002,47.52A,,50180,AGNEAUX
50002,47.52A,PME,50180,AGNEAUX
50002,47.54Z,PME,50180,AGNEAUX
50002,47.59A,,50180,AGNEAUX
50002,47.59A,ETI,50180,AGNEAUX
50002,47.59A,PME,50180,AGNEAUX
50002,47.59B,ETI,50180,AGNEAUX
50002,47.59B,PME,50180,AGNEAUX
50002,47.62Z,PME,50180,AGNEAUX
50002,47.64Z,ETI,50180,AGNEAUX
50002,47.64Z,PME,50180,AGNEAUX
50002,47.65Z,ETI,50180,AGNEAUX
50002,47.71Z,ETI,50180,AGNEAUX
50002,47.71Z,PME,50180,AGNEAUX
50002,47.72A,ETI,50180,AGNEAUX
50002,47.72A,PME,50180,AGNEAUX
50002,47.72B,PME,50180,AGNEAUX
50002,47.73Z,PME,50180,AGNEAUX
50002,47.74Z,GE,50180,AGNEAUX
50002,47.74Z,PME,50180,AGNEAUX
50002,47.76Z,PME,50180,AGNEAUX
50002,47.77Z,PME,50180,AGNEAUX
50002,47.78A,ETI,50180,AGNEAUX
50002,47.78A,PME,50180,AGNEAUX
50002,47.78B,GE,50180,AGNEAUX
50002,47.78C,ETI,50180,AGNEAUX
50002,47.78C,PME,50180,AGNEAUX
50002,47.79Z,PME,50180,AGNEAUX
50002,47.81Z,,50180,AGNEAUX
50002,47.81Z,PME,50180,AGNEAUX
50002,47.82Z,,50180,AGNEAUX
50002,47.82Z,PME,50180,AGNEAUX
50002,47.89Z,,50180,AGNEAUX
50002,47.89Z,PME,50180,AGNEAUX
50002,47.91A,,50180,AGNEAUX
50002,47.91A,PME,50180,AGNEAUX
50002,47.91B,,50180,AGNEAUX
50002,47.99A,,50180,AGNEAUX
50002,47.99A,PME,50180,AGNEAUX
50002,47.99B,ETI,50180,AGNEAUX
50002,49.32Z,PME,50180,AGNEAUX
50002,49.41B,ETI,50180,AGNEAUX
50002,49.41B,PME,50180,AGNEAUX
50002,52.21Z,GE,50180,AGNEAUX
50002,52.29B,,50180,AGNEAUX
50002,53.10Z,GE,50180,AGNEAUX
50002,53.20Z,,50180,AGNEAUX
50002,53.20Z,PME,50180,AGNEAUX
50002,55.10Z,PME,50180,AGNEAUX
50002,56.10A,PME,50180,AGNEAUX
50002,56.10C,,50180,AGNEAUX
50002,56.10C,PME,50180,AGNEAUX
50002,56.21Z,,50180,AGNEAUX
50002,56.29B,ETI,50180,AGNEAUX
50002,56.30Z,PME,50180,AGNEAUX
50002,58.13Z,PME,50180,AGNEAUX
50002,58.14Z,,50180,AGNEAUX
50002,59.11B,PME,50180,AGNEAUX
50002,62.01Z,,50180,AGNEAUX
50002,62.01Z,PME,50180,AGNEAUX
50002,62.02A,PME,50180,AGNEAUX
50002,63.11Z,PME,50180,AGNEAUX
50002,63.91Z,PME,50180,AGNEAUX
50002,64.19Z,GE,50180,AGNEAUX
50002,64.20Z,,50180,AGNEAUX
50002,64.20Z,PME,50180,AGNEAUX
50002,64.91Z,PME,50180,AGNEAUX
50002,66.19A,,50180,AGNEAUX
50002,66.19A,PME,50180,AGNEAUX
50002,66.19B,PME,50180,AGNEAUX
50002,66.22Z,PME,50180,AGNEAUX
50002,66.30Z,PME,50180,AGNEAUX
50002,68.10Z,PME,50180,AGNEAUX
50002,68.20A,,50180,AGNEAUX
50002,68.20A,PME,50180,AGNEAUX
50002,68.20B,,50180,AGNEAUX
50002,68.20B,ETI,50180,AGNEAUX
50002,68.20B,GE,50180,AGNEAUX
50002,68.20B,PME,50180,AGNEAUX
50002,68.31Z,,50180,AGNEAUX
50002,68.31Z,PME,50180,AGNEAUX
50002,68.32A,,50180,AGNEAUX
50002,68.32B,,50180,AGNEAUX
50002,69.10Z,PME,50180,AGNEAUX
50002,69.20Z,PME,50180,AGNEAUX
50002,70.10Z,,50180,AGNEAUX
50002,70.10Z,ETI,50180,AGNEAUX
50002,70.10Z,PME,50180,AGNEAUX
50002,70.21Z,PME,50180,AGNEAUX
50002,70.22Z,,50180,AGNEAUX
50002,70.22Z,ETI,50180,AGNEAUX
50002,70.22Z,PME,50180,AGNEAUX
50002,71.11Z,,50180,AGNEAUX
50002,71.11Z,PME,50180,AGNEAUX
50002,71.12B,,50180,AGNEAUX
50002,71.12B,PME,50180,AGNEAUX
50002,71.20A,PME,50180,AGNEAUX
50002,71.20B,,50180,AGNEAUX
50002,74.20Z,,50180,AGNEAUX
50002,74.90A,PME,50180,AGNEAUX
50002,74.90B,PME,50180,AGNEAUX
50002,75.00Z,PME,50180,AGNEAUX
50002,77.11A,PME,50180,AGNEAUX
50002,77.12Z,ETI,50180,AGNEAUX
50002,77.31Z,PME,50180,AGNEAUX
50002,77.32Z,PME,50180,AGNEAUX
50002,77.39Z,,50180,AGNEAUX
50002,77.40Z,PME,50180,AGNEAUX
50002,78.30Z,PME,50180,AGNEAUX
50002,81.10Z,,50180,AGNEAUX
50002,81.10Z,PME,50180,AGNEAUX
50002,81.21Z,PME,50180,AGNEAUX
50002,81.22Z,PME,50180,AGNEAUX
50002,81.29A,PME,50180,AGNEAUX
50002,81.30Z,ETI,50180,AGNEAUX
50002,81.30Z,PME,50180,AGNEAUX
50002,82.11Z,,50180,AGNEAUX
50002,82.30Z,,50180,AGNEAUX
50002,82.99Z,PME,50180,AGNEAUX
50002,84.11Z,PME,50180,AGNEAUX
50002,84.13Z,,50180,AGNEAUX
50002,85.10Z,PME,50180,AGNEAUX
50002,85.20Z,PME,50180,AGNEAUX
50002,85.31Z,PME,50180,AGNEAUX
50002,85.32Z,PME,50180,AGNEAUX
50002,85.51Z,,50180,AGNEAUX
50002,85.51Z,PME,50180,AGNEAUX
50002,85.52Z,PME,50180,AGNEAUX
50002,85.53Z,PME,50180,AGNEAUX
50002,85.59A,,50180,AGNEAUX
50002,85.59A,PME,50180,AGNEAUX
50002,85.59B,,50180,AGNEAUX
50002,85.59B,PME,50180,AGNEAUX
50002,86.21Z,PME,50180,AGNEAUX
50002,86.22C,PME,50180,AGNEAUX
50002,86.23Z,,50180,AGNEAUX
50002,86.23Z,PME,50180,AGNEAUX
50002,86.90A,PME,50180,AGNEAUX
50002,86.90D,,50180,AGNEAUX
50002,86.90D,PME,50180,AGNEAUX
50002,86.90E,,50180,AGNEAUX
50002,86.90E,PME,50180,AGNEAUX
50002,86.90F,,50180,AGNEAUX
50002,86.90F,PME,50180,AGNEAUX
50002,87.10B,ETI,50180,AGNEAUX
50002,87.30A,PME,50180,AGNEAUX
50002,88.10C,ETI,50180,AGNEAUX
50002,88.10C,PME,50180,AGNEAUX
50002,88.91A,,50180,AGNEAUX
50002,88.91B,ETI,50180,AGNEAUX
50002,88.99B,,50180,AGNEAUX
50002,88.99B,ETI,50180,AGNEAUX
50002,88.99B,PME,50180,AGNEAUX
50002,90.01Z,PME,50180,AGNEAUX
50002,90.02Z,PME,50180,AGNEAUX
50002,93.12Z,,50180,AGNEAUX
50002,93.12Z,PME,50180,AGNEAUX
50002,93.19Z,PME,50180,AGNEAUX
50002,93.29Z,,50180,AGNEAUX
50002,93.29Z,PME,50180,AGNEAUX
50002,94.11Z,PME,50180,AGNEAUX
50002,94.20Z,PME,50180,AGNEAUX
50002,94.91Z,,50180,AGNEAUX
50002,94.91Z,PME,50180,AGNEAUX
50002,94.92Z,,50180,AGNEAUX
50002,94.99Z,,50180,AGNEAUX
50002,94.99Z,PME,50180,AGNEAUX
50002,95.11Z,,50180,AGNEAUX
50002,95.11Z,PME,50180,AGNEAUX
50002,95.22Z,PME,50180,AGNEAUX
50002,95.24Z,,50180,AGNEAUX
50002,95.29Z,PME,50180,AGNEAUX
50002,96.01B,PME,50180,AGNEAUX
50002,96.02A,PME,50180,AGNEAUX
50002,96.02B,,50180,AGNEAUX
50002,96.02B,PME,50180,AGNEAUX
50002,96.04Z,,50180,AGNEAUX
50002,96.09Z,,50180,AGNEAUX
50002,96.09Z,PME,50180,AGNEAUX
50003,01.11Z,,50230,AGON-COUTAINVILLE
50003,01.13Z,,50230,AGON-COUTAINVILLE
50003,01.24Z,,50230,AGON-COUTAINVILLE
50003,01.29Z,,50230,AGON-COUTAINVILLE
50003,01.30Z,,50230,AGON-COUTAINVILLE
50003,01.42Z,,50230,AGON-COUTAINVILLE
50003,01.43Z,,50230,AGON-COUTAINVILLE
50003,01.45Z,,50230,AGON-COUTAINVILLE
50003,01.49Z,,50230,AGON-COUTAINVILLE
50003,01.49Z,PME,50230,AGON-COUTAINVILLE
50003,01.50Z,,50230,AGON-COUTAINVILLE
50003,01.62Z,,50230,AGON-COUTAINVILLE
50003,03.11Z,,50230,AGON-COUTAINVILLE
50003,03.21Z,,50230,AGON-COUTAINVILLE
50003,10.20Z,ETI,50230,AGON-COUTAINVILLE
50003,10.39A,PME,50230,AGON-COUTAINVILLE
50003,10.71C,PME,50230,AGON-COUTAINVILLE
50003,10.71D,PME,50230,AGON-COUTAINVILLE
50003,14.13Z,PME,50230,AGON-COUTAINVILLE
50003,16.29Z,,50230,AGON-COUTAINVILLE
50003,16.29Z,PME,50230,AGON-COUTAINVILLE
50003,18.13Z,PME,50230,AGON-COUTAINVILLE
50003,31.09B,PME,50230,AGON-COUTAINVILLE
50003,32.13Z,PME,50230,AGON-COUTAINVILLE
50003,33.12Z,PME,50230,AGON-COUTAINVILLE
50003,33.20A,PME,50230,AGON-COUTAINVILLE
50003,35.11Z,,50230,AGON-COUTAINVILLE
50003,35.11Z,PME,50230,AGON-COUTAINVILLE
50003,36.00Z,GE,50230,AGON-COUTAINVILLE
50003,36.00Z,PME,50230,AGON-COUTAINVILLE
50003,38.32Z,PME,50230,AGON-COUTAINVILLE
50003,41.10A,,50230,AGON-COUTAINVILLE
50003,41.10A,PME,50230,AGON-COUTAINVILLE
50003,41.10D,PME,50230,AGON-COUTAINVILLE
50003,41.20A,PME,50230,AGON-COUTAINVILLE
50003,42.99Z,PME,50230,AGON-COUTAINVILLE
50003,43.12A,,50230,AGON-COUTAINVILLE
50003,43.12A,PME,50230,AGON-COUTAINVILLE
50003,43.21A,,50230,AGON-COUTAINVILLE
50003,43.21A,PME,50230,AGON-COUTAINVILLE
50003,43.22A,,50230,AGON-COUTAINVILLE
50003,43.22A,PME,50230,AGON-COUTAINVILLE
50003,43.29A,PME,50230,AGON-COUTAINVILLE
50003,43.32A,,50230,AGON-COUTAINVILLE
50003,43.32A,PME,50230,AGON-COUTAINVILLE
50003,43.34Z,PME,50230,AGON-COUTAINVILLE
50003,43.39Z,PME,50230,AGON-COUTAINVILLE
50003,43.99C,,50230,AGON-COUTAINVILLE
50003,43.99C,PME,50230,AGON-COUTAINVILLE
50003,45.11Z,PME,50230,AGON-COUTAINVILLE
50003,45.20A,,50230,AGON-COUTAINVILLE
50003,45.20A,PME,50230,AGON-COUTAINVILLE
50003,46.17B,PME,50230,AGON-COUTAINVILLE
50003,46.18Z,PME,50230,AGON-COUTAINVILLE
50003,46.19B,PME,50230,AGON-COUTAINVILLE
50003,46.38A,PME,50230,AGON-COUTAINVILLE
50003,46.42Z,,50230,AGON-COUTAINVILLE
50003,46.46Z,PME,50230,AGON-COUTAINVILLE
50003,46.73A,GE,50230,AGON-COUTAINVILLE
50003,46.73A,PME,50230,AGON-COUTAINVILLE
50003,46.90Z,PME,50230,AGON-COUTAINVILLE
50003,47.11B,ETI,50230,AGON-COUTAINVILLE
50003,47.11B,PME,50230,AGON-COUTAINVILLE
50003,47.11C,PME,50230,AGON-COUTAINVILLE
50003,47.22Z,PME,50230,AGON-COUTAINVILLE
50003,47.23Z,,50230,AGON-COUTAINVILLE
50003,47.23Z,PME,50230,AGON-COUTAINVILLE
50003,47.25Z,PME,50230,AGON-COUTAINVILLE
50003,47.29Z,PME,50230,AGON-COUTAINVILLE
50003,47.30Z,PME,50230,AGON-COUTAINVILLE
50003,47.52A,PME,50230,AGON-COUTAINVILLE
50003,47.59A,PME,50230,AGON-COUTAINVILLE
50003,47.62Z,PME,50230,AGON-COUTAINVILLE
50003,47.64Z,,50230,AGON-COUTAINVILLE
50003,47.64Z,PME,50230,AGON-COUTAINVILLE
50003,47.71Z,,50230,AGON-COUTAINVILLE
50003,47.71Z,PME,50230,AGON-COUTAINVILLE
50003,47.73Z,PME,50230,AGON-COUTAINVILLE
50003,47.76Z,PME,50230,AGON-COUTAINVILLE
50003,47.77Z,PME,50230,AGON-COUTAINVILLE
50003,47.78A,PME,50230,AGON-COUTAINVILLE
50003,47.78C,PME,50230,AGON-COUTAINVILLE
50003,47.79Z,PME,50230,AGON-COUTAINVILLE
50003,47.81Z,PME,50230,AGON-COUTAINVILLE
50003,47.82Z,PME,50230,AGON-COUTAINVILLE
50003,47.89Z,,50230,AGON-COUTAINVILLE
50003,47.89Z,PME,50230,AGON-COUTAINVILLE
50003,47.91A,,50230,AGON-COUTAINVILLE
50003,47.91B,,50230,AGON-COUTAINVILLE
50003,47.91B,PME,50230,AGON-COUTAINVILLE
50003,47.99A,,50230,AGON-COUTAINVILLE
50003,47.99A,PME,50230,AGON-COUTAINVILLE
50003,50.10Z,PME,50230,AGON-COUTAINVILLE
50003,52.10A,,50230,AGON-COUTAINVILLE
50003,52.10B,PME,50230,AGON-COUTAINVILLE
50003,53.10Z,GE,50230,AGON-COUTAINVILLE
50003,53.20Z,,50230,AGON-COUTAINVILLE
50003,55.10Z,PME,50230,AGON-COUTAINVILLE
50003,55.20Z,PME,50230,AGON-COUTAINVILLE
50003,55.30Z,PME,50230,AGON-COUTAINVILLE
50003,56.10A,,50230,AGON-COUTAINVILLE
50003,56.10A,PME,50230,AGON-COUTAINVILLE
50003,56.10C,PME,50230,AGON-COUTAINVILLE
50003,56.21Z,,50230,AGON-COUTAINVILLE
50003,56.21Z,PME,50230,AGON-COUTAINVILLE
50003,56.30Z,,50230,AGON-COUTAINVILLE
50003,56.30Z,PME,50230,AGON-COUTAINVILLE
50003,58.11Z,PME,50230,AGON-COUTAINVILLE
50003,58.13Z,PME,50230,AGON-COUTAINVILLE
50003,58.29C,PME,50230,AGON-COUTAINVILLE
50003,59.11B,PME,50230,AGON-COUTAINVILLE
50003,59.14Z,PME,50230,AGON-COUTAINVILLE
50003,59.20Z,PME,50230,AGON-COUTAINVILLE
50003,62.02A,PME,50230,AGON-COUTAINVILLE
50003,64.19Z,GE,50230,AGON-COUTAINVILLE
50003,64.20Z,,50230,AGON-COUTAINVILLE
50003,64.20Z,PME,50230,AGON-COUTAINVILLE
50003,64.30Z,PME,50230,AGON-COUTAINVILLE
50003,64.99Z,PME,50230,AGON-COUTAINVILLE
50003,66.19A,,50230,AGON-COUTAINVILLE
50003,66.19A,PME,50230,AGON-COUTAINVILLE
50003,66.19B,,50230,AGON-COUTAINVILLE
50003,66.19B,PME,50230,AGON-COUTAINVILLE
50003,66.22Z,PME,50230,AGON-COUTAINVILLE
50003,66.30Z,,50230,AGON-COUTAINVILLE
50003,66.30Z,PME,50230,AGON-COUTAINVILLE
50003,68.10Z,,50230,AGON-COUTAINVILLE
50003,68.10Z,PME,50230,AGON-COUTAINVILLE
50003,68.20A,,50230,AGON-COUTAINVILLE
50003,68.20A,PME,50230,AGON-COUTAINVILLE
50003,68.20B,,50230,AGON-COUTAINVILLE
50003,68.20B,PME,50230,AGON-COUTAINVILLE
50003,68.31Z,,50230,AGON-COUTAINVILLE
50003,68.31Z,PME,50230,AGON-COUTAINVILLE
50003,68.32A,,50230,AGON-COUTAINVILLE
50003,68.32A,PME,50230,AGON-COUTAINVILLE
50003,68.32B,,50230,AGON-COUTAINVILLE
50003,69.10Z,PME,50230,AGON-COUTAINVILLE
50003,69.20Z,PME,50230,AGON-COUTAINVILLE
50003,70.10Z,,50230,AGON-COUTAINVILLE
50003,70.10Z,PME,50230,AGON-COUTAINVILLE
50003,70.21Z,,50230,AGON-COUTAINVILLE
50003,70.21Z,PME,50230,AGON-COUTAINVILLE
50003,70.22Z,,50230,AGON-COUTAINVILLE
50003,70.22Z,PME,50230,AGON-COUTAINVILLE
50003,71.11Z,,50230,AGON-COUTAINVILLE
50003,71.11Z,PME,50230,AGON-COUTAINVILLE
50003,71.12B,PME,50230,AGON-COUTAINVILLE
50003,74.10Z,,50230,AGON-COUTAINVILLE
50003,74.10Z,PME,50230,AGON-COUTAINVILLE
50003,74.20Z,PME,50230,AGON-COUTAINVILLE
50003,74.30Z,PME,50230,AGON-COUTAINVILLE
50003,74.90B,,50230,AGON-COUTAINVILLE
50003,74.90B,PME,50230,AGON-COUTAINVILLE
50003,75.00Z,PME,50230,AGON-COUTAINVILLE
50003,77.29Z,PME,50230,AGON-COUTAINVILLE
50003,77.39Z,PME,50230,AGON-COUTAINVILLE
50003,79.11Z,,50230,AGON-COUTAINVILLE
50003,79.11Z,PME,50230,AGON-COUTAINVILLE
50003,79.90Z,,50230,AGON-COUTAINVILLE
50003,79.90Z,PME,50230,AGON-COUTAINVILLE
50003,81.10Z,,50230,AGON-COUTAINVILLE
50003,81.21Z,,50230,AGON-COUTAINVILLE
50003,81.21Z,PME,50230,AGON-COUTAINVILLE
50003,81.30Z,PME,50230,AGON-COUTAINVILLE
50003,82.11Z,,50230,AGON-COUTAINVILLE
50003,82.11Z,PME,50230,AGON-COUTAINVILLE
50003,82.19Z,,50230,AGON-COUTAINVILLE
50003,82.19Z,PME,50230,AGON-COUTAINVILLE
50003,82.20Z,PME,50230,AGON-COUTAINVILLE
50003,82.30Z,PME,50230,AGON-COUTAINVILLE
50003,82.92Z,PME,50230,AGON-COUTAINVILLE
50003,84.11Z,PME,50230,AGON-COUTAINVILLE
50003,85.20Z,PME,50230,AGON-COUTAINVILLE
50003,85.31Z,PME,50230,AGON-COUTAINVILLE
50003,85.42Z,,50230,AGON-COUTAINVILLE
50003,85.51Z,,50230,AGON-COUTAINVILLE
50003,85.51Z,PME,50230,AGON-COUTAINVILLE
50003,85.52Z,,50230,AGON-COUTAINVILLE
50003,85.52Z,PME,50230,AGON-COUTAINVILLE
50003,85.53Z,PME,50230,AGON-COUTAINVILLE
50003,85.59A,PME,50230,AGON-COUTAINVILLE
50003,85.59B,PME,50230,AGON-COUTAINVILLE
50003,86.21Z,PME,50230,AGON-COUTAINVILLE
50003,86.23Z,PME,50230,AGON-COUTAINVILLE
50003,86.90A,PME,50230,AGON-COUTAINVILLE
50003,86.90D,,50230,AGON-COUTAINVILLE
50003,86.90D,PME,50230,AGON-COUTAINVILLE
50003,86.90E,,50230,AGON-COUTAINVILLE
50003,86.90E,PME,50230,AGON-COUTAINVILLE
50003,86.90F,,50230,AGON-COUTAINVILLE
50003,86.90F,PME,50230,AGON-COUTAINVILLE
50003,87.10A,PME,50230,AGON-COUTAINVILLE
50003,88.10A,ETI,50230,AGON-COUTAINVILLE
50003,88.10A,PME,50230,AGON-COUTAINVILLE
50003,88.91A,PME,50230,AGON-COUTAINVILLE
50003,88.99B,,50230,AGON-COUTAINVILLE
50003,88.99B,PME,50230,AGON-COUTAINVILLE
50003,90.01Z,,50230,AGON-COUTAINVILLE
50003,90.01Z,PME,50230,AGON-COUTAINVILLE
50003,90.02Z,,50230,AGON-COUTAINVILLE
50003,90.03A,,50230,AGON-COUTAINVILLE
50003,90.03A,PME,50230,AGON-COUTAINVILLE
50003,90.03B,,50230,AGON-COUTAINVILLE
50003,90.03B,PME,50230,AGON-COUTAINVILLE
50003,92.00Z,ETI,50230,AGON-COUTAINVILLE
50003,93.11Z,PME,50230,AGON-COUTAINVILLE
50003,93.12Z,,50230,AGON-COUTAINVILLE
50003,93.12Z,PME,50230,AGON-COUTAINVILLE
50003,93.19Z,,50230,AGON-COUTAINVILLE
50003,93.19Z,PME,50230,AGON-COUTAINVILLE
50003,93.29Z,PME,50230,AGON-COUTAINVILLE
50003,94.91Z,,50230,AGON-COUTAINVILLE
50003,94.91Z,PME,50230,AGON-COUTAINVILLE
50003,94.99Z,,50230,AGON-COUTAINVILLE
50003,94.99Z,PME,50230,AGON-COUTAINVILLE
50003,95.11Z,PME,50230,AGON-COUTAINVILLE
50003,96.02A,PME,50230,AGON-COUTAINVILLE
50003,96.02B,,50230,AGON-COUTAINVILLE
50003,96.02B,PME,50230,AGON-COUTAINVILLE
50003,96.03Z,PME,50230,AGON-COUTAINVILLE
50003,96.04Z,,50230,AGON-COUTAINVILLE
50003,96.09Z,,50230,AGON-COUTAINVILLE
50003,96.09Z,PME,50230,AGON-COUTAINVILLE
50008,01.11Z,,50400,ANCTOVILLE-SUR-BOSCQ
50008,01.41Z,,50400,ANCTOVILLE-SUR-BOSCQ
50008,01.42Z,,50400,ANCTOVILLE-SUR-BOSCQ
50008,01.50Z,,50400,ANCTOVILLE-SUR-BOSCQ
50008,03.11Z,,50400,ANCTOVILLE-SUR-BOSCQ
50008,13.92Z,PME,50400,ANCTOVILLE-SUR-BOSCQ
50008,31.09B,PME,50400,ANCTOVILLE-SUR-BOSCQ
50008,35.11Z,,50400,ANCTOVILLE-SUR-BOSCQ
50008,43.21A,PME,50400,ANCTOVILLE-SUR-BOSCQ
50008,43.32A,,50400,ANCTOVILLE-SUR-BOSCQ
50008,43.33Z,PME,50400,ANCTOVILLE-SUR-BOSCQ
50008,43.34Z,PME,50400,ANCTOVILLE-SUR-BOSCQ
50008,43.91B,PME,50400,ANCTOVILLE-SUR-BOSCQ
50008,46.19B,PME,50400,ANCTOVILLE-SUR-BOSCQ
50008,47.23Z,PME,50400,ANCTOVILLE-SUR-BOSCQ
50008,47.99A,PME,50400,ANCTOVILLE-SUR-BOSCQ
50008,55.20Z,PME,50400,ANCTOVILLE-SUR-BOSCQ
50008,66.12Z,,50400,ANCTOVILLE-SUR-BOSCQ
50008,68.10Z,PME,50400,ANCTOVILLE-SUR-BOSCQ
50008,68.20B,,50400,ANCTOVILLE-SUR-BOSCQ
50008,68.20B,PME,50400,ANCTOVILLE-SUR-BOSCQ
50008,70.10Z,,50400,ANCTOVILLE-SUR-BOSCQ
50008,74.90B,PME,50400,ANCTOVILLE-SUR-BOSCQ
50008,82.99Z,PME,50400,ANCTOVILLE-SUR-BOSCQ
50008,84.11Z,PME,50400,ANCTOVILLE-SUR-BOSCQ
50008,86.22C,PME,50400,ANCTOVILLE-SUR-BOSCQ
50008,86.90D,PME,50400,ANCTOVILLE-SUR-BOSCQ
50008,86.90F,PME,50400,ANCTOVILLE-SUR-BOSCQ
50008,88.91B,PME,50400,ANCTOVILLE-SUR-BOSCQ
50008,88.99B,,50400,ANCTOVILLE-SUR-BOSCQ
50008,95.11Z,PME,50400,ANCTOVILLE-SUR-BOSCQ
50008,95.29Z,PME,50400,ANCTOVILLE-SUR-BOSCQ
50008,96.09Z,,50400,ANCTOVILLE-SUR-BOSCQ
50016,01.11Z,,50500,APPEVILLE
50016,01.41Z,,50500,APPEVILLE
50016,01.42Z,,50500,APPEVILLE
50016,01.43Z,,50500,APPEVILLE
50016,03.11Z,,50500,APPEVILLE
50016,14.13Z,PME,50500,APPEVILLE
50016,16.29Z,PME,50500,APPEVILLE
50016,35.11Z,,50500,APPEVILLE
50016,43.32A,PME,50500,APPEVILLE
50016,43.39Z,,50500,APPEVILLE
50016,46.19B,PME,50500,APPEVILLE
50016,46.90Z,PME,50500,APPEVILLE
50016,63.12Z,PME,50500,APPEVILLE
50016,68.20A,,50500,APPEVILLE
50016,68.20B,,50500,APPEVILLE
50016,70.10Z,,50500,APPEVILLE
50016,81.30Z,PME,50500,APPEVILLE
50016,84.11Z,PME,50500,APPEVILLE
50016,85.60Z,PME,50500,APPEVILLE
50016,88.99B,,50500,APPEVILLE
50016,90.01Z,PME,50500,APPEVILLE
50016,94.99Z,,50500,APPEVILLE
50019,01.11Z,,50170,AUCEY-LA-PLAINE
50019,01.41Z,,50170,AUCEY-LA-PLAINE
50019,01.42Z,,50170,AUCEY-LA-PLAINE
